product_id;name;category;descripcion;palabras_clave;precio;rating_promedio;descuento_aplicado;stock_actual
1632;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;122.22;2.5;20;472
1633;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Mindfulness, Relajación;74.66;4.0;15;326
1634;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;131.72;2.5;0;469
1635;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Rendimiento, Deporte, Fitness;161.8;5.0;10;468
1636;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Cuidado, Juguetes, Mascotas;31.35;3.0;20;164
1637;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Suplementos, Dieta;85.49;4.5;25;314
1638;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Bienestar, Ejercicio;49.8;2.5;15;173
1639;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;32.18;4.5;25;463
1640;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Suplementos, Dieta;12.27;4.5;25;151
1641;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;39.03;4.5;0;1
1642;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Ejercicio, Salud, Bienestar;43.77;3.5;20;482
1643;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Mindfulness, Terapia;36.73;4.0;25;113
1644;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;77.95;4.0;5;0
1645;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Alimentación, Suplementos, Dieta;58.92;2.5;15;62
1646;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Terapia, Relajación;27.37;4.5;30;442
1647;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Mindfulness, Terapia;47.71;4.5;10;370
1648;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Salud, Bienestar;106.25;3.0;10;355
1649;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Fitness, Rendimiento, Deporte;45.56;3.5;15;472
1650;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;45.05;5.0;10;387
1651;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Fitness, Deporte, Rendimiento;169.13;5.0;10;46
1652;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Rendimiento, Fitness, Deporte;47.03;2.5;15;308
1653;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Fitness, Deporte;177.78;3.5;25;129
1654;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Fitness, Deporte, Rendimiento;196.61;5.0;10;383
1655;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;84.89;4.0;20;317
1656;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Bienestar, Salud;63.9;5.0;10;488
1657;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Mindfulness, Terapia;39.96;4.5;5;468
1658;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Ejercicio, Salud, Bienestar;58.83;4.0;10;452
1659;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;158.5;3.0;20;430
1660;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Rendimiento, Deporte, Fitness;112.91;3.0;10;186
1661;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Mindfulness, Terapia, Relajación;101.0;4.5;20;255
1662;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Dieta, Suplementos, Alimentación;40.08;3.5;30;490
1663;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;122.82;2.5;20;395
1664;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Ejercicio, Bienestar, Salud;148.42;3.0;0;203
1665;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Salud, Ejercicio;118.15;2.5;20;231
1666;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Mindfulness, Relajación;37.49;3.0;20;243
1667;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;48.16;3.5;30;286
1668;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;63.59;3.5;30;170
1669;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Mindfulness, Relajación;57.98;3.5;20;454
1670;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Alimentación, Dieta;47.93;3.5;10;398
1671;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;57.5;4.0;5;127
1672;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Salud, Bienestar, Ejercicio;145.14;4.0;5;355
1673;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Fitness, Rendimiento;107.34;2.5;25;496
1674;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Terapia, Relajación;87.45;3.0;30;365
1675;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;82.23;5.0;5;120
1676;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Mindfulness, Terapia, Relajación;96.58;3.0;0;26
1677;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Deporte, Rendimiento;157.15;5.0;10;281
1678;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Terapia, Mindfulness;47.82;3.0;25;460
1679;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;50.96;3.0;10;270
1680;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Fitness, Rendimiento;66.86;3.0;10;68
1681;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Fitness, Rendimiento, Deporte;85.36;3.0;30;103
1682;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Deporte, Fitness;51.08;3.0;15;172
1683;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Mascotas, Cuidado, Juguetes;19.93;3.0;25;167
1684;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Rendimiento, Deporte;48.21;3.0;30;376
1685;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;96.58;4.5;20;433
1686;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Dieta, Alimentación, Suplementos;29.29;5.0;15;114
1687;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Relajación, Terapia;49.01;2.5;10;64
1688;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Salud, Bienestar, Ejercicio;78.69;4.0;10;392
1689;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Terapia, Mindfulness;43.92;3.5;5;165
1690;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;73.32;3.5;15;89
1691;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Relajación, Terapia, Mindfulness;55.96;4.5;15;236
1692;Juguetes para Mascotas;Mascotas;Diversión asegurada para tu mascota con juguetes interactivos y seguros.;Juguetes, Mascotas, Cuidado;42.29;5.0;15;458
1693;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Ejercicio, Bienestar, Salud;138.97;4.5;15;40
1694;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Suplementos, Dieta;54.31;3.5;10;410
1695;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Deporte, Fitness, Rendimiento;49.19;5.0;20;144
1696;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Fitness, Deporte, Rendimiento;120.85;2.5;5;60
1697;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Fitness, Rendimiento, Deporte;194.21;4.0;30;79
1698;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Rendimiento, Deporte, Fitness;114.87;2.5;15;82
1699;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Salud, Ejercicio, Bienestar;42.02;3.5;25;64
1700;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;124.78;3.0;10;33
1701;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Deporte, Fitness;58.0;3.0;15;41
1702;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Bienestar, Ejercicio, Salud;70.38;4.5;10;490
1703;Rutina de Ejercicios Personalizada;Deportes;Planes de ejercicios adaptados a tus objetivos de salud y condición física.;Fitness, Deporte, Rendimiento;126.28;4.0;25;164
1704;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Mindfulness, Terapia, Relajación;104.94;3.5;15;215
1705;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Fitness, Rendimiento;166.09;3.5;10;438
1706;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Mindfulness, Relajación, Terapia;71.79;4.5;0;42
1707;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Relajación, Mindfulness;100.15;4.0;15;262
1708;Curso de Meditación;Bienestar Mental;Aprende técnicas de mindfulness y relajación para reducir la ansiedad.;Terapia, Relajación, Mindfulness;89.62;4.5;20;191
1709;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Salud, Bienestar;85.53;3.5;0;348
1710;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;61.91;2.5;25;465
1711;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Alimentación, Suplementos, Dieta;26.23;4.5;5;466
1712;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Ejercicio, Salud;32.29;2.5;10;229
1713;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Deporte, Fitness;114.26;5.0;5;70
1714;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Bienestar, Salud, Ejercicio;62.73;5.0;30;200
1715;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Fitness, Deporte, Rendimiento;109.29;2.5;25;323
1716;Clases de Yoga Online;Salud;Sesiones guiadas de yoga para mejorar la flexibilidad y reducir el estrés.;Ejercicio, Bienestar, Salud;33.05;3.0;0;454
1717;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Terapia, Relajación, Mindfulness;55.11;4.5;20;64
1718;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Relajación, Terapia, Mindfulness;104.25;4.0;10;441
1719;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Deporte, Fitness, Rendimiento;88.75;4.0;25;64
1720;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Bienestar, Salud, Ejercicio;149.63;2.5;10;288
1721;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;78.71;4.0;20;416
1722;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Suplementos, Alimentación, Dieta;44.63;4.5;25;162
1723;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Terapia, Mindfulness;101.96;2.5;10;265
1724;Accesorios para Entrenamiento;Deportes;Cintas, mancuernas y más para potenciar tu entrenamiento en casa o el gimnasio.;Deporte, Fitness, Rendimiento;163.74;4.0;30;287
1725;Curso de Mindfulness;Bienestar Mental;Desarrolla hábitos de atención plena para mejorar tu bienestar mental.;Terapia, Mindfulness, Relajación;52.16;2.5;15;108
1726;Plan de Alimentación Saludable;Nutrición;Menús equilibrados diseñados por nutricionistas para mejorar tu salud.;Alimentación, Dieta, Suplementos;82.28;4.5;20;248
1727;Monitor de Ritmo Cardíaco;Salud;Dispositivo preciso para medir tu frecuencia cardíaca en tiempo real.;Salud, Bienestar, Ejercicio;134.82;4.0;0;302
1728;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Relajación, Mindfulness, Terapia;94.11;3.0;10;436
1729;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Relajación, Mindfulness, Terapia;81.85;4.5;20;53
1730;Entrenador Personal Virtual;Bienestar Mental;Accede a planes de entrenamiento personalizados con asesoría profesional.;Terapia, Relajación, Mindfulness;72.97;3.0;30;434
1731;Vitaminas y Suplementos;Nutrición;Complementa tu dieta con vitaminas esenciales para un estilo de vida saludable.;Suplementos, Alimentación, Dieta;66.11;3.5;20;462
1732;Entrenamiento en Casa;Deportes;Rutinas de ejercicios para mantenerte en forma sin necesidad de equipo especial.;Rendimiento, Fitness, Deporte;140.59;5.0;30;3
1733;Sesión de Terapia Online;Bienestar Mental;Consulta con expertos en bienestar mental desde la comodidad de tu hogar.;Mindfulness, Relajación, Terapia;76.14;3.5;10;164
1734;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Rendimiento, Fitness, Deporte;113.29;2.5;5;360
1735;Ropa Deportiva;Deportes;Prendas cómodas y de alta calidad para mejorar tu rendimiento deportivo.;Deporte, Rendimiento, Fitness;159.82;2.5;25;353
1736;Reloj Inteligente para Fitness;Deportes;Monitoriza tu ritmo cardíaco, pasos y calorías quemadas con este smartwatch.;Deporte, Fitness, Rendimiento;55.5;2.5;20;396
1737;Spa y Masajes;Salud;Tratamientos relajantes para reducir el estrés y mejorar la circulación.;Ejercicio, Bienestar, Salud;140.95;3.5;15;207
